"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1686","Embarcadero, San Francisco, CA","2218","5300 Underwood Avenue, Mills College, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1510,1102,2067
"1686","Embarcadero, San Francisco, CA","2222","Junipero Serra Freeway, Cupertino","11/15/2016 - 12/15/2016, Every day, Daily Average",3548,2911,4324
"1686","Embarcadero, San Francisco, CA","2223","1900 Scott Lane, Woodland Acres - The Highlands, Los Altos","11/15/2016 - 12/15/2016, Every day, Daily Average",3621,2990,4384
"1686","Embarcadero, San Francisco, CA","2224","600 Arlington Avenue, Berkeley Hills, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1828,1351,2471
"1686","Embarcadero, San Francisco, CA","2225","200 Greenbank Avenue, Piedmont","11/15/2016 - 12/15/2016, Every day, Daily Average",1473,1071,2024
"1686","Embarcadero, San Francisco, CA","2229","0 Kirby Place, Crescent Park, Palo Alto","11/15/2016 - 12/15/2016, Every day, Daily Average",2957,2404,3636
"1686","Embarcadero, San Francisco, CA","2231","100 Garden Lane, Millbrae","11/15/2016 - 12/15/2016, Every day, Daily Average",1702,1287,2250
"1686","Embarcadero, San Francisco, CA","2236","San Francisco Bay Trail, Hayward","11/15/2016 - 12/15/2016, Every day, Daily Average",2565,1949,3375
"1686","Embarcadero, San Francisco, CA","2240","600 Campus Drive, Stanford","11/15/2016 - 12/15/2016, Every day, Daily Average",3657,3024,4422
"1686","Embarcadero, San Francisco, CA","2244","0 Crystal Springs Terrace, Hillsborough Park, Hillsborough","11/15/2016 - 12/15/2016, Every day, Daily Average",2273,1774,2911
"1686","Embarcadero, San Francisco, CA","2245","1400 Crestwood Court, South San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",2550,1949,3334
"1686","Embarcadero, San Francisco, CA","2246","900 Baker Way, East San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",2377,1797,3143
"1686","Embarcadero, San Francisco, CA","2247","J. Arthur Younger Freeway, Foster City","11/15/2016 - 12/15/2016, Every day, Daily Average",2505,1895,3311
"1686","Embarcadero, San Francisco, CA","2248","1600 Notre Dame Avenue, Belmont","11/15/2016 - 12/15/2016, Every day, Daily Average",2400,1885,3054
"1686","Embarcadero, San Francisco, CA","2250","Hassler Trail, Redwood City","11/15/2016 - 12/15/2016, Every day, Daily Average",2607,2078,3269
"1686","Embarcadero, San Francisco, CA","2251","2100 Camino De Los Robles, University Heights, Menlo Park","11/15/2016 - 12/15/2016, Every day, Daily Average",3292,2737,3958
"1686","Embarcadero, San Francisco, CA","2281","0 Corte Palos Verdes, Tiburon, Belvedere Tiburon","11/15/2016 - 12/15/2016, Every day, Daily Average",1680,1348,2093
"1686","Embarcadero, San Francisco, CA","2307","6500 Addition Road, Newark","11/15/2016 - 12/15/2016, Every day, Daily Average",2940,2282,3786
"1686","Embarcadero, San Francisco, CA","2308","300 Fremont Street, South of Market, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",366,179,746
"1686","Embarcadero, San Francisco, CA","2311","2700 Larkin Street, Russian Hill, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",566,391,818
"1686","Embarcadero, San Francisco, CA","2312","2100 Webster Street, Pacific Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",988,736,1324
"1686","Embarcadero, San Francisco, CA","2313","1300 Webster Street, Western Addition, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1051,764,1444
"1686","Embarcadero, San Francisco, CA","2314","300 Waller Street, Western Addition, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1314,979,1763
"1686","Embarcadero, San Francisco, CA","2315","0 Duboce Avenue, South of Market, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1151,819,1616
"1686","Embarcadero, San Francisco, CA","2316","2800 Folsom Street, Mission District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1175,836,1650
"1686","Embarcadero, San Francisco, CA","2317","100 Coleridge Street, Bernal Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1430,1028,1988
"1686","Embarcadero, San Francisco, CA","2318","100 Santa Rosa Avenue, Outer Mission, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1197,849,1687
"1686","Embarcadero, San Francisco, CA","2319","300 Lisbon Street, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1395,1043,1865
"1686","Embarcadero, San Francisco, CA","2320","300 Argonaut Avenue, Visitacion Valley, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1432,1045,1960
"1686","Embarcadero, San Francisco, CA","2321","400 Irving Street, Inner Sunset, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1745,1341,2270
"1686","Embarcadero, San Francisco, CA","2322","100 Eastwood Drive, West of Twin Peaks, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1436,1056,1951
"1686","Embarcadero, San Francisco, CA","2323","2600 40th Avenue, Sunset District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",2166,1707,2746
"1686","Embarcadero, San Francisco, CA","2330","0 Peoria Street, Crocker, Daly City","11/15/2016 - 12/15/2016, Every day, Daily Average",1519,1118,2062
"1686","Embarcadero, San Francisco, CA","2332","2700 Adeline Street, South Berkeley, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1606,1171,2202
"1686","Embarcadero, San Francisco, CA","2337","200 The Alameda, San Anselmo","11/15/2016 - 12/15/2016, Every day, Daily Average",2400,2097,2745
"1686","Embarcadero, San Francisco, CA","2339","Frenchmans Creek Road, Half Moon Bay","11/15/2016 - 12/15/2016, Every day, Daily Average",2195,1687,2855
"1686","Embarcadero, San Francisco, CA","2340","0 Mason Street, Tenderloin, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",882,603,1288
"1686","Embarcadero, San Francisco, CA","2342","4200 Maybelle Avenue, Redwood Heights, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1674,1236,2266
"1686","Embarcadero, San Francisco, CA","2343","West Point Road, Bayview, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1566,1148,2135
"1686","Embarcadero, San Francisco, CA","2344","600 3rd Avenue, Richmond District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1495,1149,1943
"1686","Embarcadero, San Francisco, CA","2345","1400 Howard Avenue, Downtown, Burlingame","11/15/2016 - 12/15/2016, Every day, Daily Average",2163,1626,2876
"1686","Embarcadero, San Francisco, CA","2346","0 Glen Avenue, Piedmont Avenue, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1423,994,2035
"1686","Embarcadero, San Francisco, CA","2347","1500 3rd Avenue, East Lake, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1478,1087,2008
"1686","Embarcadero, San Francisco, CA","2348","7700 Sunkist Drive, Eastmont Hills, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",1575,1156,2145
"1686","Embarcadero, San Francisco, CA","2349","1600 Ward Street, South Berkeley, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1391,1001,1932
"1686","Embarcadero, San Francisco, CA","2350","400 Central Avenue, West Alameda, Alameda","11/15/2016 - 12/15/2016, Every day, Daily Average",1766,1306,2386
"1686","Embarcadero, San Francisco, CA","2352","600 Shasta Street, Staumbaugh Heller, Redwood City","11/15/2016 - 12/15/2016, Every day, Daily Average",2626,2102,3279
"1686","Embarcadero, San Francisco, CA","2353","27600 Melbourne Avenue, Glen Eden, Hayward","11/15/2016 - 12/15/2016, Every day, Daily Average",2282,1764,2951
"1686","Embarcadero, San Francisco, CA","2363","18800 Barnhart Avenue, Rancho Rinconada, Cupertino","11/15/2016 - 12/15/2016, Every day, Daily Average",3751,3144,4475
"1686","Embarcadero, San Francisco, CA","2367","0 Los Norrabos, El Toyonal, Orinda","11/15/2016 - 12/15/2016, Every day, Daily Average",1515,1129,2031
"1686","Embarcadero, San Francisco, CA","2378","700 Welch Road, Palo Alto","11/15/2016 - 12/15/2016, Every day, Daily Average",3466,2810,4274
"1686","Embarcadero, San Francisco, CA","2395","39200 Farwell Drive, 28 Palms, Fremont","11/15/2016 - 12/15/2016, Every day, Daily Average",2998,2305,3897
"1686","Embarcadero, San Francisco, CA","2401","1400 Queens Road, Berkeley Hills, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",2049,1476,2843
"1686","Embarcadero, San Francisco, CA","2403","2800 Forest Avenue, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",1658,1247,2203
"1686","Embarcadero, San Francisco, CA","2404","500 Fairway Drive, Novato","11/15/2016 - 12/15/2016, Every day, Daily Average",2406,1927,3003
"1686","Embarcadero, San Francisco, CA","2405","0 Upper Ames Avenue, Ross","11/15/2016 - 12/15/2016, Every day, Daily Average",2293,1788,2940
"1686","Embarcadero, San Francisco, CA","2406","1700 Vistazo Street West, Tiburon, Belvedere Tiburon","11/15/2016 - 12/15/2016, Every day, Daily Average",1981,1633,2402
"1686","Embarcadero, San Francisco, CA","2409","4300 Hacienda Drive, Pleasanton","11/15/2016 - 12/15/2016, Every day, Daily Average",2779,2146,3597
"1686","Embarcadero, San Francisco, CA","2421","0 Lakeview Avenue, Piedmont","11/15/2016 - 12/15/2016, Every day, Daily Average",1639,1208,2222
"1686","Embarcadero, San Francisco, CA","2423","21800 Tanglewood Drive, Castro Valley","11/15/2016 - 12/15/2016, Every day, Daily Average",2021,1558,2621
