"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1292","Presidio of San Francisco, San Francisco, CA","965","200 Topeka Avenue, Silver Terrace, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",2071,1629,2632
"1292","Presidio of San Francisco, San Francisco, CA","967","1400 32nd Avenue, Sunset District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",741,519,1056
"1292","Presidio of San Francisco, San Francisco, CA","968","3200 Anza Street, Richmond District, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",439,299,644
"1292","Presidio of San Francisco, San Francisco, CA","1025","Briones to Mount Diablo Regional Trail, Walnut Creek","11/15/2016 - 12/15/2016, Every day, Daily Average",3040,2505,3688
"1292","Presidio of San Francisco, San Francisco, CA","1030","5300 Lawton Avenue, Shafter, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2504,1928,3250
"1292","Presidio of San Francisco, San Francisco, CA","1031","1100 Cambridge Drive, Lafayette","11/15/2016 - 12/15/2016, Every day, Daily Average",2895,2347,3570
"1292","Presidio of San Francisco, San Francisco, CA","1032","Shore Trail, Lafayette","11/15/2016 - 12/15/2016, Every day, Daily Average",2872,2316,3560
"1292","Presidio of San Francisco, San Francisco, CA","1036","Wilder Road, Wilder, Orinda","11/15/2016 - 12/15/2016, Every day, Daily Average",2707,2151,3405
"1292","Presidio of San Francisco, San Francisco, CA","1046","300 Grand Avenue, Adams Point, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2360,1868,2980
"1292","Presidio of San Francisco, San Francisco, CA","1049","6100 Harwood Avenue, Rockridge, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",3059,2312,4047
"1292","Presidio of San Francisco, San Francisco, CA","1053","500 Haddon Road, Cleveland Heights, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2445,1905,3137
"1292","Presidio of San Francisco, San Francisco, CA","1057","6300 Brookside Avenue, Upper Rockridge, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2474,1942,3150
"1292","Presidio of San Francisco, San Francisco, CA","1060","3600 East 8th Street, South Kennedy Tract, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2655,1915,3680
"1292","Presidio of San Francisco, San Francisco, CA","1063","800 54th Avenue, Coliseum Industrial, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2728,1941,3833
"1292","Presidio of San Francisco, San Francisco, CA","1066","7200 Doolittle Drive, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2993,2155,4156
"1292","Presidio of San Francisco, San Francisco, CA","1068","1600 Poplar Street, West Oakland, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2290,1692,3098
"1292","Presidio of San Francisco, San Francisco, CA","1069","700 Hillside Avenue, Albany","11/15/2016 - 12/15/2016, Every day, Daily Average",2108,1601,2774
"1292","Presidio of San Francisco, San Francisco, CA","1080","Pier 2, Emeryville","11/15/2016 - 12/15/2016, Every day, Daily Average",2320,1740,3091
"1292","Presidio of San Francisco, San Francisco, CA","1111","John Slough, Novato","11/15/2016 - 12/15/2016, Every day, Daily Average",1726,1379,2160
"1292","Presidio of San Francisco, San Francisco, CA","1113","3500 Hicks Valley Road, Novato","11/15/2016 - 12/15/2016, Every day, Daily Average",2002,1667,2403
"1292","Presidio of San Francisco, San Francisco, CA","1114","0 Bahama Reef, Novato","11/15/2016 - 12/15/2016, Every day, Daily Average",1420,1141,1766
"1292","Presidio of San Francisco, San Francisco, CA","1115","Saint Vincents Drive, San Rafael","11/15/2016 - 12/15/2016, Every day, Daily Average",1193,928,1533
"1292","Presidio of San Francisco, San Francisco, CA","1117","700 Redwood Road, San Anselmo","11/15/2016 - 12/15/2016, Every day, Daily Average",1374,996,1893
"1292","Presidio of San Francisco, San Francisco, CA","1118","0 South Ridgewood Road, Kentfield","11/15/2016 - 12/15/2016, Every day, Daily Average",1132,835,1532
"1292","Presidio of San Francisco, San Francisco, CA","1119","0 Locust Avenue, Larkspur","11/15/2016 - 12/15/2016, Every day, Daily Average",879,631,1224
"1292","Presidio of San Francisco, San Francisco, CA","1120","0 Spindrift Passage, Corte Madera","11/15/2016 - 12/15/2016, Every day, Daily Average",768,571,1032
"1292","Presidio of San Francisco, San Francisco, CA","1121","300 Ridgewood Avenue, Mill Valley","11/15/2016 - 12/15/2016, Every day, Daily Average",533,396,716
"1292","Presidio of San Francisco, San Francisco, CA","1180","Cemetery Road, Yountville","11/15/2016 - 12/15/2016, Every day, Daily Average",4212,3572,4966
"1292","Presidio of San Francisco, San Francisco, CA","1183","700 Seymour Street, Napa","11/15/2016 - 12/15/2016, Every day, Daily Average",3621,2962,4426
